"c1" "c2" "r1" "r2" "k" "h1" "h2" "ph1" "ph2" "kin.type" "plod"
2010 2013 2 1 0 5 3 0.045 0.783 "up" -0.011
2010 2006 2 1 0 5 3 0.045 0.783 "up" -0.042
2010 2011 2 1 0 5 3 0.045 0.783 "up" -0.029
2010 2009 2 1 0 5 3 0.045 0.783 "up" -0.039
2010 2013 2 1 0 5 3 0.045 0.783 "up" -0.032
2010 2009 2 1 0 5 3 0.045 0.783 "up" -0.014
2010 2011 2 1 0 5 3 0.045 0.783 "up" -0.028
2010 2010 2 1 0 5 3 0.045 0.783 "up" -0.027
2010 2005 2 1 0 5 3 0.045 0.783 "up" -0.017
2010 2002 2 1 0 5 3 0.045 0.783 "up" -0.026
2010 2013 2 1 0 5 3 0.045 0.783 "up" -0.028
2010 2011 2 1 0 5 3 0.045 0.783 "up" -0.021
2010 2013 2 1 0 5 3 0.045 0.783 "up" -0.04
2010 2013 2 1 0 5 3 0.045 0.783 "up" -0.028
2010 2010 2 1 0 5 3 0.045 0.783 "up" -0.014
2010 2010 2 1 0 5 3 0.045 0.783 "up" -0.028
2010 2009 2 1 0 5 3 0.045 0.783 "up" -0.024
2010 2009 2 1 0 5 3 0.045 0.783 "up" -0.014
2010 2007 2 1 0 5 3 0.045 0.783 "up" -0.034
2010 2009 2 1 0 5 1 0.045 0.018 "up" -0.028
2010 2012 2 1 0 5 3 0.045 0.783 "up" -0.03
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.027
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.027
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.025
2010 2008 2 1 0 5 3 0.045 0.783 "up" -0.039
2010 2012 2 1 0 5 3 0.045 0.783 "up" -0.027
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.039
2010 2013 2 1 0 5 3 0.045 0.783 "up" -0.032
2010 2010 2 1 0 5 3 0.045 0.783 "up" -0.022
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.049
2010 2008 2 1 0 5 3 0.045 0.783 "up" -0.035
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.021
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.025
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.042
2010 2014 2 1 0 5 6 0.045 0.036 "up" -0.032
2010 2013 2 1 0 5 3 0.045 0.783 "up" -0.026
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.044
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.031
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.04
2010 2014 2 1 0 5 6 0.045 0.036 "up" -0.028
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.019
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.025
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.034
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.038
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.026
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.04
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.02
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.033
2010 2009 2 1 0 5 3 0.045 0.783 "up" -0.03
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.043
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.016
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.029
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.024
2010 2014 2 1 0 5 6 0.045 0.036 "up" -0.03
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.038
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.04
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.03
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.041
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.023
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.037
2010 2006 2 1 0 5 3 0.045 0.783 "up" -0.032
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.027
2010 2014 2 1 0 5 6 0.045 0.036 "up" -0.032
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.038
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.026
2010 2014 2 1 0 5 3 0.045 0.783 "up" -0.036
2010 2011 2 2 0 3 3 0.783 0.783 "up" -0.042
2010 2006 2 2 0 3 3 0.783 0.783 "up" -0.034
2010 2011 2 2 0 3 3 0.783 0.783 "up" -0.029
2010 2012 2 2 0 3 3 0.783 0.783 "up" -0.026
2010 2011 2 2 0 3 9 0.783 0.063 "up" -0.032
2010 2011 2 2 0 3 9 0.783 0.063 "up" -0.03
2010 2013 2 2 0 3 3 0.783 0.783 "up" -0.026
2010 2012 2 2 0 3 3 0.783 0.783 "up" -0.027
2010 2009 2 2 0 3 3 0.783 0.783 "up" -0.031
2010 2010 2 2 0 3 3 0.783 0.783 "up" -0.03
2010 2012 2 2 0 3 5 0.783 0.045 "up" -0.032
2010 2012 2 2 0 3 8 0.783 0.005 "up" -0.036
2010 2010 2 2 0 3 11 0.783 0.014 "up" -0.034
2010 2012 2 2 0 3 3 0.783 0.783 "up" -0.039
2010 2013 2 2 0 3 3 0.783 0.783 "up" -0.033
2010 2012 2 2 0 3 3 0.783 0.783 "up" -0.024
2010 2012 2 2 0 3 5 0.783 0.045 "up" -0.024
2010 2012 2 2 0 3 3 0.783 0.783 "up" -0.023
2010 2012 2 2 0 3 3 0.783 0.783 "up" -0.025
2010 2010 2 2 0 3 3 0.783 0.783 "up" -0.017
2010 2011 2 2 0 3 10 0.783 0.018 "up" -0.03
2010 2011 2 2 0 3 2 0.783 0.009 "up" -0.027
2010 2010 2 2 0 3 9 0.783 0.063 "up" -0.029
2010 2009 2 2 0 3 9 0.783 0.063 "up" -0.029
2010 2009 2 2 0 3 10 0.783 0.018 "up" -0.024
2010 2008 2 2 0 3 3 0.783 0.783 "up" -0.024
2010 2010 2 2 0 3 10 0.783 0.018 "up" -0.025
2010 2011 2 2 0 3 9 0.783 0.063 "up" -0.017
2010 2012 2 2 0 3 3 0.783 0.783 "up" -0.021
2010 2009 2 2 0 3 3 0.783 0.783 "up" -0.023
2010 2011 2 2 0 3 3 0.783 0.783 "up" -0.039
2010 2013 2 2 0 3 9 0.783 0.063 "up" -0.032
2010 2013 2 2 0 3 3 0.783 0.783 "up" -0.015
2010 2014 2 2 0 3 3 0.783 0.783 "up" -0.026
2010 2011 2 2 0 3 9 0.783 0.063 "up" -0.039
2010 2012 2 2 0 3 5 0.783 0.045 "up" -0.027
2010 2013 2 2 0 3 9 0.783 0.063 "up" -0.037
2010 2012 2 2 0 3 5 0.783 0.045 "up" -0.037
2010 2013 2 2 0 3 3 0.783 0.783 "up" -0.011
2010 2009 2 1 0 3 3 0.783 0.783 "up" -0.028
2010 2011 2 1 0 3 3 0.783 0.783 "up" -0.024
2010 2009 2 1 0 3 3 0.783 0.783 "up" -0.032
2010 2011 2 1 0 3 1 0.783 0.018 "up" -0.031
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.021
2010 2011 2 1 0 3 5 0.783 0.045 "up" -0.031
2010 2012 2 1 0 3 6 0.783 0.036 "up" -0.041
2010 2012 2 1 0 3 6 0.783 0.036 "up" -0.048
2010 2011 2 1 0 3 3 0.783 0.783 "up" -0.026
2010 2011 2 1 0 3 3 0.783 0.783 "up" -0.019
2010 2012 2 1 0 3 3 0.783 0.783 "up" 0.003
2010 2012 2 1 0 3 7 0.783 0.009 "up" -0.029
2010 2011 2 1 0 3 3 0.783 0.783 "up" -0.036
2010 2011 2 1 0 3 3 0.783 0.783 "up" -0.021
2010 2011 2 1 0 3 3 0.783 0.783 "up" -0.02
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.012
2010 2012 2 1 0 3 3 0.783 0.783 "up" -0.025
2010 2012 2 1 0 3 3 0.783 0.783 "up" -0.031
2010 2012 2 1 0 3 3 0.783 0.783 "up" -0.03
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.03
2010 2012 2 1 0 3 6 0.783 0.036 "up" -0.038
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.019
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.023
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.022
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.019
2010 2011 2 1 0 3 3 0.783 0.783 "up" -0.021
2010 2007 2 1 0 3 3 0.783 0.783 "up" -0.019
2010 2011 2 1 0 3 3 0.783 0.783 "up" -0.035
2010 2007 2 1 0 3 3 0.783 0.783 "up" -0.041
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.042
2010 2007 2 1 0 3 3 0.783 0.783 "up" -0.037
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.014
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.026
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.022
2010 2008 2 1 0 3 3 0.783 0.783 "up" -0.029
2010 2008 2 1 0 3 3 0.783 0.783 "up" -0.012
2010 2008 2 1 0 3 3 0.783 0.783 "up" -0.03
2010 2009 2 1 0 3 3 0.783 0.783 "up" -0.025
2010 2005 2 1 0 3 3 0.783 0.783 "up" -0.032
2010 2006 2 1 0 3 3 0.783 0.783 "up" -0.033
2010 2011 2 1 0 3 3 0.783 0.783 "up" -0.022
2010 2008 2 1 0 3 3 0.783 0.783 "up" -0.029
2010 2008 2 1 0 3 3 0.783 0.783 "up" -0.037
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.032
2010 2008 2 1 0 3 3 0.783 0.783 "up" -0.035
2010 2011 2 1 0 3 3 0.783 0.783 "up" -0.002
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.026
2010 2004 2 1 0 3 3 0.783 0.783 "up" -0.024
2010 2006 2 1 0 3 3 0.783 0.783 "up" -0.035
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.021
2010 2008 2 1 0 3 3 0.783 0.783 "up" -0.024
2010 2013 2 1 0 3 7 0.783 0.009 "up" -0.029
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.034
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.014
2010 2008 2 1 0 3 3 0.783 0.783 "up" -0.03
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.039
2010 2006 2 1 0 3 3 0.783 0.783 "up" -0.024
2010 2009 2 1 0 3 3 0.783 0.783 "up" -0.031
2010 2005 2 1 0 3 3 0.783 0.783 "up" -0.03
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.031
2010 2008 2 1 0 3 6 0.783 0.036 "up" -0.04
2010 2007 2 1 0 3 3 0.783 0.783 "up" -0.033
2010 2005 2 1 0 3 3 0.783 0.783 "up" -0.044
2010 2009 2 1 0 3 3 0.783 0.783 "up" -0.021
2010 2007 2 1 0 3 3 0.783 0.783 "up" -0.037
2010 2004 2 1 0 3 3 0.783 0.783 "up" -0.042
2010 2005 2 1 0 3 3 0.783 0.783 "up" -0.025
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.017
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.026
2010 2008 2 1 0 3 3 0.783 0.783 "up" -0.018
2010 2003 2 1 0 3 3 0.783 0.783 "up" -0.023
2010 2008 2 1 0 3 1 0.783 0.018 "up" -0.012
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.033
2010 2012 2 1 0 3 3 0.783 0.783 "up" -0.023
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.036
2010 2006 2 1 0 3 3 0.783 0.783 "up" -0.029
2010 2011 2 1 0 3 3 0.783 0.783 "up" -0.055
2010 2009 2 1 0 3 3 0.783 0.783 "up" -0.026
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.037
2010 2009 2 1 0 3 3 0.783 0.783 "up" -0.039
2010 2011 2 1 0 3 3 0.783 0.783 "up" -0.033
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.021
2010 2005 2 1 0 3 3 0.783 0.783 "up" -0.023
2010 2002 2 1 0 3 3 0.783 0.783 "up" -0.035
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.026
2010 2011 2 1 0 3 3 0.783 0.783 "up" -0.029
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.03
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.02
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.015
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.024
2010 2009 2 1 0 3 3 0.783 0.783 "up" -0.026
2010 2009 2 1 0 3 3 0.783 0.783 "up" -0.018
2010 2007 2 1 0 3 3 0.783 0.783 "up" -0.034
2010 2009 2 1 0 3 1 0.783 0.018 "up" -0.033
2010 2012 2 1 0 3 3 0.783 0.783 "up" -0.026
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.017
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.03
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.03
2010 2008 2 1 0 3 3 0.783 0.783 "up" -0.033
2010 2012 2 1 0 3 3 0.783 0.783 "up" -0.031
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.038
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.023
2010 2010 2 1 0 3 3 0.783 0.783 "up" -0.023
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2010 2008 2 1 0 3 3 0.783 0.783 "up" -0.023
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.029
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.035
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.027
2010 2014 2 1 0 3 6 0.783 0.036 "up" -0.016
2010 2013 2 1 0 3 3 0.783 0.783 "up" -0.017
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.029
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.02
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.036
2010 2014 2 1 0 3 6 0.783 0.036 "up" -0.035
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.029
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.027
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.025
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.031
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.037
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.031
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.023
2010 2009 2 1 0 3 3 0.783 0.783 "up" -0.016
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.037
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.04
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.02
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.029
2010 2014 2 1 0 3 6 0.783 0.036 "up" -0.037
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.026
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.034
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.028
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.03
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.035
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.024
2010 2006 2 1 0 3 3 0.783 0.783 "up" -0.019
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2010 2014 2 1 0 3 6 0.783 0.036 "up" -0.013
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.018
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.039
2010 2014 2 1 0 3 3 0.783 0.783 "up" -0.02
2011 2006 2 2 0 3 3 0.783 0.783 "up" -0.038
2011 2011 2 2 0 3 3 0.783 0.783 "up" -0.033
2011 2012 2 2 0 3 3 0.783 0.783 "up" -0.03
2011 2011 2 2 0 3 9 0.783 0.063 "up" -0.036
2011 2011 2 2 0 3 9 0.783 0.063 "up" -0.041
2011 2013 2 2 0 3 3 0.783 0.783 "up" -0.028
2011 2012 2 2 0 3 3 0.783 0.783 "up" -0.027
2011 2009 2 2 0 3 3 0.783 0.783 "up" -0.034
2011 2010 2 2 0 3 3 0.783 0.783 "up" -0.016
2011 2012 2 2 0 3 5 0.783 0.045 "up" -0.021
2011 2012 2 2 0 3 8 0.783 0.005 "up" -0.032
2011 2010 2 2 0 3 11 0.783 0.014 "up" -0.04
2011 2012 2 2 0 3 3 0.783 0.783 "up" -0.044
2011 2013 2 2 0 3 3 0.783 0.783 "up" -0.031
2011 2012 2 2 0 3 3 0.783 0.783 "up" -0.032
2011 2012 2 2 0 3 5 0.783 0.045 "up" -0.033
2011 2012 2 2 0 3 3 0.783 0.783 "up" -0.018
2011 2012 2 2 0 3 3 0.783 0.783 "up" -0.029
2011 2010 2 2 0 3 3 0.783 0.783 "up" -0.026
2011 2011 2 2 0 3 10 0.783 0.018 "up" -0.032
2011 2011 2 2 0 3 2 0.783 0.009 "up" -0.034
2011 2010 2 2 0 3 9 0.783 0.063 "up" -0.031
2011 2009 2 2 0 3 9 0.783 0.063 "up" -0.03
2011 2009 2 2 0 3 10 0.783 0.018 "up" -0.041
2011 2008 2 2 0 3 3 0.783 0.783 "up" -0.016
2011 2010 2 2 0 3 10 0.783 0.018 "up" -0.044
2011 2011 2 2 0 3 9 0.783 0.063 "up" -0.021
2011 2012 2 2 0 3 3 0.783 0.783 "up" -0.02
2011 2009 2 2 0 3 3 0.783 0.783 "up" -0.021
2011 2011 2 2 0 3 3 0.783 0.783 "up" -0.027
2011 2013 2 2 0 3 9 0.783 0.063 "up" -0.038
2011 2013 2 2 0 3 3 0.783 0.783 "up" -0.037
2011 2014 2 2 0 3 3 0.783 0.783 "up" -0.028
2011 2011 2 2 0 3 9 0.783 0.063 "up" -0.04
2011 2012 2 2 0 3 5 0.783 0.045 "up" -0.027
2011 2013 2 2 0 3 9 0.783 0.063 "up" -0.032
2011 2012 2 2 0 3 5 0.783 0.045 "up" -0.038
2011 2013 2 2 0 3 3 0.783 0.783 "up" -0.03
2011 2009 2 1 0 3 3 0.783 0.783 "up" -0.023
2011 2011 2 1 0 3 3 0.783 0.783 "up" -0.044
2011 2009 2 1 0 3 3 0.783 0.783 "up" -0.028
2011 2011 2 1 0 3 1 0.783 0.018 "up" -0.03
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.022
2011 2011 2 1 0 3 5 0.783 0.045 "up" -0.03
2011 2012 2 1 0 3 6 0.783 0.036 "up" -0.039
2011 2012 2 1 0 3 6 0.783 0.036 "up" -0.036
2011 2011 2 1 0 3 3 0.783 0.783 "up" -0.039
2011 2011 2 1 0 3 3 0.783 0.783 "up" -0.022
2011 2012 2 1 0 3 3 0.783 0.783 "up" -0.056
2011 2012 2 1 0 3 7 0.783 0.009 "up" -0.017
2011 2011 2 1 0 3 3 0.783 0.783 "up" -0.023
2011 2011 2 1 0 3 3 0.783 0.783 "up" -0.033
2011 2011 2 1 0 3 3 0.783 0.783 "up" -0.032
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.02
2011 2012 2 1 0 3 3 0.783 0.783 "up" -0.035
2011 2012 2 1 0 3 3 0.783 0.783 "up" -0.032
2011 2012 2 1 0 3 3 0.783 0.783 "up" -0.027
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.037
2011 2012 2 1 0 3 6 0.783 0.036 "up" -0.039
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.032
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.036
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.039
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.032
2011 2011 2 1 0 3 3 0.783 0.783 "up" -0.025
2011 2007 2 1 0 3 3 0.783 0.783 "up" -0.03
2011 2011 2 1 0 3 3 0.783 0.783 "up" -0.028
2011 2007 2 1 0 3 3 0.783 0.783 "up" -0.029
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.016
2011 2007 2 1 0 3 3 0.783 0.783 "up" -0.041
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.029
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.049
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.035
2011 2008 2 1 0 3 3 0.783 0.783 "up" -0.023
2011 2008 2 1 0 3 3 0.783 0.783 "up" -0.032
2011 2008 2 1 0 3 3 0.783 0.783 "up" -0.029
2011 2009 2 1 0 3 3 0.783 0.783 "up" -0.033
2011 2005 2 1 0 3 3 0.783 0.783 "up" -0.036
2011 2006 2 1 0 3 3 0.783 0.783 "up" -0.036
2011 2011 2 1 0 3 3 0.783 0.783 "up" -0.035
2011 2008 2 1 0 3 3 0.783 0.783 "up" -0.037
2011 2008 2 1 0 3 3 0.783 0.783 "up" -0.034
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.032
2011 2008 2 1 0 3 3 0.783 0.783 "up" -0.034
2011 2011 2 1 0 3 3 0.783 0.783 "up" -0.045
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.033
2011 2004 2 1 0 3 3 0.783 0.783 "up" -0.026
2011 2006 2 1 0 3 3 0.783 0.783 "up" -0.04
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.02
2011 2008 2 1 0 3 3 0.783 0.783 "up" -0.028
2011 2013 2 1 0 3 7 0.783 0.009 "up" -0.032
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.033
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.036
2011 2008 2 1 0 3 3 0.783 0.783 "up" -0.027
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.027
2011 2006 2 1 0 3 3 0.783 0.783 "up" -0.029
2011 2009 2 1 0 3 3 0.783 0.783 "up" -0.042
2011 2005 2 1 0 3 3 0.783 0.783 "up" -0.047
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.028
2011 2008 2 1 0 3 6 0.783 0.036 "up" -0.028
2011 2007 2 1 0 3 3 0.783 0.783 "up" -0.024
2011 2005 2 1 0 3 3 0.783 0.783 "up" -0.03
2011 2009 2 1 0 3 3 0.783 0.783 "up" -0.033
2011 2007 2 1 0 3 3 0.783 0.783 "up" -0.04
2011 2004 2 1 0 3 3 0.783 0.783 "up" -0.03
2011 2005 2 1 0 3 3 0.783 0.783 "up" -0.022
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.044
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.035
2011 2008 2 1 0 3 3 0.783 0.783 "up" -0.029
2011 2003 2 1 0 3 3 0.783 0.783 "up" -0.023
2011 2008 2 1 0 3 1 0.783 0.018 "up" -0.041
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.033
2011 2012 2 1 0 3 3 0.783 0.783 "up" -0.026
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.038
2011 2006 2 1 0 3 3 0.783 0.783 "up" -0.017
2011 2011 2 1 0 3 3 0.783 0.783 "up" -0.043
2011 2009 2 1 0 3 3 0.783 0.783 "up" -0.028
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.02
2011 2009 2 1 0 3 3 0.783 0.783 "up" -0.027
2011 2011 2 1 0 3 3 0.783 0.783 "up" -0.039
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.023
2011 2005 2 1 0 3 3 0.783 0.783 "up" -0.029
2011 2002 2 1 0 3 3 0.783 0.783 "up" -0.028
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.039
2011 2011 2 1 0 3 3 0.783 0.783 "up" -0.033
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.02
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.03
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.035
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.034
2011 2009 2 1 0 3 3 0.783 0.783 "up" -0.021
2011 2009 2 1 0 3 3 0.783 0.783 "up" -0.019
2011 2007 2 1 0 3 3 0.783 0.783 "up" -0.031
2011 2009 2 1 0 3 1 0.783 0.018 "up" -0.03
2011 2012 2 1 0 3 3 0.783 0.783 "up" -0.022
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.035
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.033
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.012
2011 2008 2 1 0 3 3 0.783 0.783 "up" -0.032
2011 2012 2 1 0 3 3 0.783 0.783 "up" -0.028
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.013
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.031
2011 2010 2 1 0 3 3 0.783 0.783 "up" -0.044
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.021
2011 2008 2 1 0 3 3 0.783 0.783 "up" -0.026
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.031
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.035
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.014
2011 2014 2 1 0 3 6 0.783 0.036 "up" -0.036
2011 2013 2 1 0 3 3 0.783 0.783 "up" -0.018
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.016
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.034
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.025
2011 2014 2 1 0 3 6 0.783 0.036 "up" -0.029
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.04
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.034
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.028
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.029
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.026
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.034
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.023
2011 2009 2 1 0 3 3 0.783 0.783 "up" -0.021
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.034
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.024
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.025
2011 2014 2 1 0 3 6 0.783 0.036 "up" -0.03
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.026
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.026
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.025
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.019
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.032
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.031
2011 2006 2 1 0 3 3 0.783 0.783 "up" -0.014
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.027
2011 2014 2 1 0 3 6 0.783 0.036 "up" -0.036
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.029
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.031
2011 2014 2 1 0 3 3 0.783 0.783 "up" -0.038
2006 2011 2 2 0 3 3 0.783 0.783 "up" -0.019
2006 2012 2 2 0 3 3 0.783 0.783 "up" -0.006
2006 2011 2 2 0 3 9 0.783 0.063 "up" -0.039
2006 2011 2 2 0 3 9 0.783 0.063 "up" -0.034
2006 2013 2 2 0 3 3 0.783 0.783 "up" -0.018
2006 2012 2 2 0 3 3 0.783 0.783 "up" -0.015
2006 2009 2 2 0 3 3 0.783 0.783 "up" -0.018
2006 2010 2 2 0 3 3 0.783 0.783 "up" -0.02
2006 2012 2 2 0 3 5 0.783 0.045 "up" -0.029
2006 2012 2 2 0 3 8 0.783 0.005 "up" -0.028
2006 2010 2 2 0 3 11 0.783 0.014 "up" -0.039
2006 2012 2 2 0 3 3 0.783 0.783 "up" -0.029
2006 2013 2 2 0 3 3 0.783 0.783 "up" -0.038
